SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1629630,0022300491,"JAN 05, 2024",MEM @ LAL,W,35,7,17,0.412,3,7,0.429,4,5,0.8,2,5,7,7,1,1,2,3,21,15,1
22023,1629630,0022300470,"JAN 03, 2024",MEM vs. TOR,L,35,10,18,0.556,3,6,0.5,5,6,0.833,1,7,8,9,1,0,2,1,28,-7,1
22023,1629630,0022300460,"JAN 02, 2024",MEM vs. SAS,W,35,7,15,0.467,3,9,0.333,9,12,0.75,0,5,5,10,1,0,4,3,26,-1,1
22023,1629630,0022300449,"DEC 31, 2023",MEM vs. SAC,L,31,4,12,0.333,2,4,0.5,7,8,0.875,0,3,3,3,0,0,0,3,17,-9,1
22023,1629630,0022300438,"DEC 29, 2023",MEM @ LAC,L,37,7,19,0.368,0,7,0.0,5,6,0.833,0,6,6,10,0,0,3,4,19,-19,1
22023,1629630,0022300410,"DEC 26, 2023",MEM @ NOP,W,40,12,24,0.5,1,7,0.143,6,8,0.75,0,4,4,7,1,2,6,2,31,3,1
22023,1629630,0022300393,"DEC 23, 2023",MEM @ ATL,W,36,14,25,0.56,1,3,0.333,1,1,1.0,0,6,6,11,1,1,3,1,30,2,1
22023,1629630,0022300377,"DEC 21, 2023",MEM vs. IND,W,34,7,16,0.438,1,3,0.333,5,6,0.833,0,5,5,8,0,0,2,0,20,15,1
22023,1629630,0022300360,"DEC 19, 2023",MEM @ NOP,W,35,12,24,0.5,0,5,0.0,10,12,0.833,3,3,6,8,2,1,5,2,34,12,1
