SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1628369,0022300319,"DEC 14, 2023",BOS vs. CLE,W,36,9,22,0.409,3,10,0.3,6,8,0.75,3,8,11,3,0,3,3,1,27,2,1
22023,1628369,0022300305,"DEC 12, 2023",BOS vs. CLE,W,41,7,19,0.368,2,9,0.222,9,9,1.0,0,10,10,5,0,2,4,3,25,9,1
22023,1628369,0022301227,"DEC 08, 2023",BOS vs. NYK,W,39,8,18,0.444,3,9,0.333,6,8,0.75,0,6,6,5,1,0,0,3,25,17,1
22023,1628369,0022301202,"DEC 04, 2023",BOS @ IND,L,37,13,26,0.5,2,8,0.25,4,7,0.571,1,11,12,6,1,0,2,2,32,-14,1
22023,1628369,0022300275,"DEC 01, 2023",BOS vs. PHI,W,27,6,9,0.667,2,5,0.4,7,9,0.778,0,7,7,4,1,1,7,1,21,-7,1
22023,1628369,0022300053,"NOV 28, 2023",BOS vs. CHI,W,36,8,16,0.5,2,8,0.25,3,3,1.0,1,6,7,4,0,0,4,2,21,18,1
22023,1628369,0022300246,"NOV 26, 2023",BOS vs. ATL,W,39,11,25,0.44,5,13,0.385,7,10,0.7,1,8,9,4,2,0,6,2,34,3,1
22023,1628369,0022300043,"NOV 24, 2023",BOS @ ORL,L,39,7,16,0.438,0,3,0.0,12,13,0.923,0,5,5,3,2,0,2,3,26,-21,1
22023,1628369,0022300228,"NOV 22, 2023",BOS vs. MIL,W,36,7,17,0.412,2,9,0.222,7,9,0.778,0,11,11,4,0,1,2,2,23,-2,1
22023,1628369,0022300217,"NOV 20, 2023",BOS @ CHA,L,44,15,28,0.536,7,15,0.467,8,10,0.8,0,13,13,6,0,2,3,1,45,-5,1
22023,1628369,0022300213,"NOV 19, 2023",BOS @ MEM,W,35,7,13,0.538,1,1,1.0,5,6,0.833,2,7,9,5,1,1,8,4,20,-1,1
22023,1628369,0022300031,"NOV 17, 2023",BOS @ TOR,W,37,8,22,0.364,1,11,0.091,0,0,0.0,1,6,7,2,1,0,3,3,17,-4,1
22023,1628369,0022300194,"NOV 15, 2023",BOS @ PHI,W,39,10,23,0.435,4,10,0.4,5,6,0.833,2,6,8,6,2,0,3,1,29,2,1
22023,1628369,0022300188,"NOV 13, 2023",BOS vs. NYK,W,39,13,23,0.565,5,12,0.417,4,5,0.8,1,5,6,7,1,0,3,5,35,12,1
22023,1628369,0022300174,"NOV 11, 2023",BOS vs. TOR,W,34,10,18,0.556,3,9,0.333,4,6,0.667,0,5,5,4,0,1,1,2,27,42,1
22023,1628369,0022300010,"NOV 10, 2023",BOS vs. BKN,W,33,6,17,0.353,4,11,0.364,7,9,0.778,1,9,10,3,0,0,2,1,23,28,1
22023,1628369,0022300159,"NOV 08, 2023",BOS @ PHI,L,37,6,14,0.429,2,6,0.333,2,3,0.667,1,14,15,6,3,0,2,2,16,-1,1
22023,1628369,0022300154,"NOV 06, 2023",BOS @ MIN,L,43,12,22,0.545,2,8,0.25,6,8,0.75,0,5,5,2,5,0,6,2,32,3,1
22023,1628369,0022300136,"NOV 04, 2023",BOS @ BKN,W,41,10,20,0.5,6,10,0.6,6,6,1.0,1,10,11,1,0,0,3,1,32,18,1
22023,1628369,0022300118,"NOV 01, 2023",BOS vs. IND,W,27,9,15,0.6,3,5,0.6,9,10,0.9,2,10,12,4,0,0,2,1,30,36,1
22023,1628369,0022300103,"OCT 30, 2023",BOS @ WAS,W,28,14,21,0.667,4,9,0.444,1,1,1.0,0,6,6,3,0,0,2,2,33,27,1
22023,1628369,0022300080,"OCT 27, 2023",BOS vs. MIA,W,41,9,22,0.409,3,10,0.3,1,3,0.333,0,8,8,5,1,0,2,4,22,13,1
22023,1628369,0022300065,"OCT 25, 2023",BOS @ NYK,W,39,13,22,0.591,3,8,0.375,5,6,0.833,0,11,11,4,2,1,4,3,34,0,1
